2-grams,Frequency,Sentence,Document ID,Document
she thinks ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
thinks that ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
she would ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
would give ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
give half ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
half her ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
life not ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
not to ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
to see ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
see that ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
that dead ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
dead wreath ,1,101,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
The idea ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
idea that ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
Meshcherskaia lies ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
lies there ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
there buried ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
buried in ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the frozen ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
frozen earth ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
earth throws ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
throws her ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her into ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
a state ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
state of ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
of mind ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
mind that ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
that borders ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
borders on ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
on stupor ,1,102,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
one associate ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
associate that ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
that sixteenyearold ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
sixteenyearold schoolgirl ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
schoolgirl so ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
so full ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
full oflife ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
oflife grace ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
grace and ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
and joy ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
joy only ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
only two ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
two or ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
or three ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
three months ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
months ago ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
ago with ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
with this ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
this earthen ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
earthen mound ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
mound and ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
and oaken ,1,103,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
Is it ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
it possible ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
possible that ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
that they ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
they hide ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
hide the ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the girl ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
girl whose ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
whose eyes ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
eyes sparkle ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
sparkle as ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
if they ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
they were ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
were alive ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
alive in ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the bronze ,1,104,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
one combine ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
combine this ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
this pure ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
pure and ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
and innocent ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
innocent look ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
look with ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
with all ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the horror ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
horror associated ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
associated with ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
with Olia ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
Meshcherskaias name ,1,105,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
But deep ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
deep down ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her heart ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
heart the ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the little ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
is happy ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
as are ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
are all ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
those in ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
love or ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
or devoted ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
devoted to ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
to some ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
some ardent ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
ardent dream ,1,106,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
is Olia ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
Meshcherskaias schoolteacher ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
schoolteacher a ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
a maiden ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
maiden lady ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
lady of ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
of thirty ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
thirty who ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
who for ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
a long ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
long time ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
time has ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
has been ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
been living ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
living under ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
under delusions ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
delusions which ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
which to ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her are ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
are a ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
a substitute ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
substitute for ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
for lifes ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
lifes reality ,1,107,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
The first ,1,108,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
first was ,1,108,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
was her ,1,108,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her brother ,1,108,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
brother a ,1,108,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
a poor ,1,108,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
poor commonplace ,1,108,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
commonplace noncommissioned ,1,108,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
noncommissioned officer ,1,108,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
had tied ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
tied her ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her soul ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
soul to ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
his to ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
his future ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
future which ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
which she ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
she believed ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
believed would ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
be brilliant ,1,109,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
had lived ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
lived in ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the strange ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
strange expectation ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
expectation that ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
that her ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her fate ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
fate would ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
would miraculously ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
miraculously change ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
change on ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
on account ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
account of ,1,110,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
Then when ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
when he ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
was killed ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
killed in ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the battle ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
battle of ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
of Mukden ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
Mukden she ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
she convinced ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
convinced herself ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
herself to ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her great ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
great relief ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
relief apparently ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
apparently that ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
was different ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
different from ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
from the ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
others that ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
that for ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
for her ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her beauty ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
beauty and ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
and femininity ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
femininity would ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
be replaced ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
replaced by ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
by superior ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
superior qualities ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
qualities of ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the mind ,1,111,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
She believed ,1,112,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
believed she ,1,112,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
a martyr ,1,112,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
martyr to ,1,112,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
world of ,1,112,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
of ideas ,1,112,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
Meshcherskaias death ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
death provided ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
provided her ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
new delusion ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
delusion and ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
and now ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
now Olia ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
Olia is ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the object ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
object of ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her ceaseless ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
ceaseless thoughts ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
thoughts admiration ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
admiration and ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
and delight ,1,113,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
Every holiday ,1,114,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
holiday she ,1,114,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
she visits ,1,114,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
visits the ,1,114,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
the grave ,1,114,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
The habit ,1,115,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
habit ofwearing ,1,115,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
ofwearing black ,1,115,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
black goes ,1,115,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
goes back ,1,115,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
back to ,1,115,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
her brothers ,1,115,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
brothers death ,1,115,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
She stares ,1,116,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
stares at ,1,116,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
cross for ,1,116,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
for hours ,1,116,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
hours thinks ,1,116,1,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Bunin - Gentle breath.txt"")"
